Event.Id,Event.Date,Country,Injury.Severity,Aircraft.damage,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Total.Injuries,Estimated.Total.Passengers,Serious.Fatal.Injury.Rate,Aircraft.Destroyed,Unique_Aircraft_Type
20180822X45546,2018-08-17,United States,Non-Fatal,substantial,BEECH,35,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,BEECH 35
20181003X45854,2018-08-17,Canada,Fatal,substantial,CESSNA,U206,No,,,,3,2,0,0,,5,5,1.0,0,CESSNA U206
20180818X94918,2018-08-18,United States,Fatal,destroyed,AIR TRACTOR,AT502,No,1.0,turbo prop,aerial application,1,0,0,0,vmc,1,1,1.0,1,AIR TRACTOR AT502
20180819X22925,2018-08-18,United States,Non-Fatal,substantial,CESSNA,182,No,1.0,reciprocating,personal,0,0,2,0,vmc,2,2,0.0,0,CESSNA 182
20180820X05915,2018-08-18,United States,Non-Fatal,substantial,CESSNA,A185,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA A185
20180820X11658,2018-08-18,United States,Non-Fatal,substantial,PIPER,PA18,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA18
20180820X44833,2018-08-18,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,instructional,0,0,3,0,vmc,3,3,0.0,0,CESSNA 172
20180821X92546,2018-08-18,United States,Non-Fatal,substantial,CESSNA,T210,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA T210
20180828X64220,2018-08-18,United States,Non-Fatal,substantial,CESSNA,U206,No,,reciprocating,,0,0,0,6,vmc,0,6,0.0,0,CESSNA U206
20180904X20845,2018-08-18,Mexico,,none,BOEING,737,No,2.0,turbo fan,,0,0,0,0,,0,,,0,BOEING 737
20180828X20610,2018-08-19,United States,Non-Fatal,substantial,BEECH,36,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,BEECH 36
20190222X90048,2018-08-19,Peru,Non-Fatal,substantial,DEHAVILLAND,DHC8,No,2.0,turbo prop,,0,0,0,64,,0,64,0.0,0,DEHAVILLAND DHC8
20180820X05353,2018-08-20,United States,Non-Fatal,destroyed,BEECH,B36TC,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,1,BEECH B36TC
20180820X12750,2018-08-20,United States,Non-Fatal,substantial,CESSNA,A185,No,1.0,reciprocating,air drop,0,0,0,2,vmc,0,2,0.0,0,CESSNA A185
20180820X25554,2018-08-20,United States,Non-Fatal,substantial,CIRRUS,SR22,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,CIRRUS SR22
20180823X35503,2018-08-20,United States,Non-Fatal,substantial,PIPER,PA18,No,1.0,reciprocating,business,0,0,0,2,vmc,0,2,0.0,0,PIPER PA18
20180904X14428,2018-08-20,Mexico,,minor,AIRBUS,A321-271N,No,,,,0,0,0,0,,0,,,0,AIRBUS A321-271N
20180904X15812,2018-08-20,Mexico,,none,BOEING,737,No,2.0,turbo fan,,0,0,0,0,,0,,,0,BOEING 737
20180911X95341,2018-08-20,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,instructional,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172
20180821X30217,2018-08-21,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,instructional,0,3,0,0,vmc,3,3,1.0,0,PIPER PA28
20180821X62540,2018-08-21,United States,Non-Fatal,substantial,AIR TRACTOR,AT 400,No,1.0,,aerial application,0,0,1,0,vmc,1,1,0.0,0,AIR TRACTOR AT 400
20180822X01736,2018-08-22,United States,Non-Fatal,substantial,CESSNA,A185F,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA A185F
20180822X72305,2018-08-22,United States,Non-Fatal,substantial,PIPER,PA-28-235,No,1.0,reciprocating,personal,0,0,2,0,vmc,2,2,0.0,0,PIPER PA-28-235
20180822X74921,2018-08-22,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,instructional,0,1,0,0,vmc,1,1,1.0,0,CESSNA 172
20180823X23026,2018-08-22,United States,Fatal,substantial,CHAMPION,7KCAB,No,,,instructional,2,0,0,0,vmc,2,2,1.0,0,CHAMPION 7KCAB
20180823X90614,2018-08-22,United States,Non-Fatal,substantial,CHAMPION,8GCBC,No,1.0,reciprocating,banner tow,0,1,0,0,vmc,1,1,1.0,0,CHAMPION 8GCBC
20180825X12218,2018-08-22,United States,Non-Fatal,substantial,CESSNA,A188,No,,reciprocating,aerial application,0,0,0,1,vmc,0,1,0.0,0,CESSNA A188
20180827X74330,2018-08-22,Philippines,Fatal,substantial,PIPER,PA34,No,,,,1,0,0,0,,1,1,1.0,0,PIPER PA34
20180823X31321,2018-08-23,United States,Non-Fatal,substantial,CESSNA,T206,No,1.0,reciprocating,public aircraft - federal,0,1,1,0,vmc,2,2,0.5,0,CESSNA T206
20180823X35029,2018-08-23,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172
20180823X63536,2018-08-23,United States,Non-Fatal,substantial,PIPER,PA32R,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA32R
20180824X22132,2018-08-23,United States,Non-Fatal,destroyed,NORTH AMERICAN,T-28B,No,1.0,reciprocating,personal,0,0,1,0,vmc,1,1,0.0,1,NORTH AMERICAN T-28B
20180824X40047,2018-08-24,United States,Non-Fatal,substantial,BEECH,A36,No,1.0,reciprocating,personal,0,0,1,0,vmc,1,1,0.0,0,BEECH A36
20180824X64342,2018-08-24,United States,Non-Fatal,substantial,MAULE,MX7,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,MAULE MX7
20180824X91943,2018-08-24,United States,Fatal,substantial,AERONCA,7AC,No,1.0,reciprocating,personal,1,0,1,0,vmc,2,2,0.5,0,AERONCA 7AC
20180828X94249,2018-08-24,United States,Non-Fatal,none,BOEING,757,No,,,,0,0,0,177,unk,0,177,0.0,0,BOEING 757
20180904X02946,2018-08-24,Bulgaria,Fatal,destroyed,CIRRUS,SR22,No,,,,1,0,0,0,,1,1,1.0,1,CIRRUS SR22
20180825X51934,2018-08-25,United States,Fatal,destroyed,CESSNA,182,No,1.0,reciprocating,skydiving,4,0,1,0,vmc,5,5,0.8,1,CESSNA 182
20180825X71041,2018-08-25,United States,Non-Fatal,substantial,CESSNA,170,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA 170
20180825X72100,2018-08-25,United States,Fatal,substantial,PIPER,PA22,No,1.0,reciprocating,personal,1,0,0,0,vmc,1,1,1.0,0,PIPER PA22
20180826X65605,2018-08-25,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA28
20180827X60228,2018-08-25,United States,Non-Fatal,substantial,PIPER,PA18,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,PIPER PA18
20180828X71555,2018-08-25,United States,Non-Fatal,substantial,CHAMPION,7GCBC,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CHAMPION 7GCBC
20180826X10128,2018-08-26,United States,Non-Fatal,substantial,CESSNA,P210,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA P210
20180826X64856,2018-08-26,United States,Non-Fatal,substantial,BEECH,35,No,1.0,reciprocating,personal,0,1,1,0,vmc,2,2,0.5,0,BEECH 35
20180826X90942,2018-08-26,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,instructional,0,0,1,0,vmc,1,1,0.0,0,CESSNA 172
20180826X91929,2018-08-26,United States,Non-Fatal,substantial,MOONEY,M20J,No,1.0,reciprocating,personal,0,0,0,3,vmc,0,3,0.0,0,MOONEY M20J
20180827X53423,2018-08-27,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,CESSNA 172
20180827X61956,2018-08-27,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172
20180827X62403,2018-08-27,United States,Non-Fatal,substantial,CESSNA,182,No,1.0,reciprocating,skydiving,0,0,0,1,vmc,0,1,0.0,0,CESSNA 182
20180827X84157,2018-08-27,United States,Non-Fatal,substantial,CESSNA,150,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 150
20180828X00933,2018-08-28,United States,Non-Fatal,substantial,PIPER,PA46,No,1.0,turbo prop,business,0,0,0,4,vmc,0,4,0.0,0,PIPER PA46
20180829X90853,2018-08-28,United States,Non-Fatal,substantial,LUSCOMBE,8,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,LUSCOMBE 8
20180904X03636,2018-08-28,Mexico,Fatal,substantial,CESSNA,310,No,,,,1,0,1,0,,2,2,0.5,0,CESSNA 310
20180829X53319,2018-08-29,United States,Non-Fatal,substantial,AIR TRACTOR,AT 301,No,1.0,reciprocating,aerial application,0,0,0,1,vmc,0,1,0.0,0,AIR TRACTOR AT 301
20180829X54116,2018-08-29,United States,Fatal,substantial,CESSNA,150,No,1.0,reciprocating,personal,1,0,0,0,vmc,1,1,1.0,0,CESSNA 150
20180829X81542,2018-08-29,United States,Non-Fatal,substantial,GRUMMAN,G164,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,GRUMMAN G164
20180830X12655,2018-08-29,United States,Fatal,destroyed,CESSNA,P210,No,1.0,reciprocating,personal,1,0,0,0,vmc,1,1,1.0,1,CESSNA P210
20180831X94736,2018-08-29,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA28
20180912X15121,2018-08-29,Bahrain,Non-Fatal,substantial,PIPER,PA32,No,1.0,reciprocating,,0,0,0,1,,0,1,0.0,0,PIPER PA32
20180830X22058,2018-08-30,United States,Fatal,destroyed,BEECH,B60,No,,reciprocating,personal,4,0,0,0,unk,4,4,1.0,1,BEECH B60
20180922X70352,2018-08-30,Hong Kong,Non-Fatal,minor,BOEING,747,No,,,,0,0,0,3,,0,3,0.0,0,BOEING 747
20180831X10324,2018-08-31,United States,Fatal,destroyed,PIPER,PA28R,No,1.0,reciprocating,personal,2,0,0,0,vmc,2,2,1.0,1,PIPER PA28R
20180831X91524,2018-08-31,United States,Non-Fatal,substantial,CESSNA,140,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 140
20180903X05707,2018-08-31,United States,Non-Fatal,substantial,LUSCOMBE,8,No,1.0,reciprocating,personal,0,0,1,0,vmc,1,1,0.0,0,LUSCOMBE 8
20180907X51852,2018-08-31,United States,Non-Fatal,substantial,PIPER,PA46,No,1.0,reciprocating,personal,0,0,0,6,vmc,0,6,0.0,0,PIPER PA46
20180926X71520,2018-08-31,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,PIPER PA28
20210415102917,2018-08-31,Bulgaria,Non-Fatal,substantial,CESSNA,680,No,,,business,0,0,0,3,,0,3,0.0,0,CESSNA 680
20180901X54734,2018-09-01,Russia,Non-Fatal,substantial,BOEING,737,No,,,,0,6,0,166,,6,172,0.03488372093023256,0,BOEING 737
20180902X00205,2018-09-01,United States,Non-Fatal,substantial,PIPER,PA12,No,1.0,reciprocating,personal,0,0,0,3,vmc,0,3,0.0,0,PIPER PA12
20180903X02119,2018-09-01,United States,Non-Fatal,substantial,BEECH,55,No,,reciprocating,personal,0,0,1,0,vmc,1,1,0.0,0,BEECH 55
20180903X03248,2018-09-01,United States,Non-Fatal,substantial,CESSNA,170,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA 170
20180903X11213,2018-09-01,United States,Non-Fatal,substantial,CESSNA,P210N,No,1.0,reciprocating,personal,0,2,2,0,vmc,4,4,0.5,0,CESSNA P210N
20180903X93202,2018-09-01,United States,Non-Fatal,substantial,PIPER,PA18,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA18
20180903X95151,2018-09-01,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172
20180904X04313,2018-09-01,United States,Fatal,destroyed,PIPER,PA32RT,No,1.0,reciprocating,personal,1,0,0,0,vmc,1,1,1.0,1,PIPER PA32RT
20180906X30904,2018-09-01,United States,Non-Fatal,substantial,BEECH,35,No,1.0,reciprocating,personal,0,1,0,3,vmc,1,4,0.25,0,BEECH 35
20180907X02814,2018-09-01,South Africa,Non-Fatal,substantial,CESSNA,182M,No,1.0,,,0,0,2,0,vmc,2,2,0.0,0,CESSNA 182M
20180911X02418,2018-09-01,United States,Non-Fatal,substantial,BOEING,B75N1,No,1.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,BOEING B75N1
20180911X03825,2018-09-01,Brazil,Fatal,destroyed,BEECH,33,No,,,,1,0,0,0,,1,1,1.0,1,BEECH 33
20180913X80551,2018-09-01,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,instructional,0,0,0,1,vmc,0,1,0.0,0,PIPER PA28
20180902X64134,2018-09-02,United States,Non-Fatal,substantial,PIPER,PA 12,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA 12
20180902X95600,2018-09-02,United States,Non-Fatal,substantial,STINSON,108,No,1.0,reciprocating,instructional,0,1,1,0,vmc,2,2,0.5,0,STINSON 108
20180905X45857,2018-09-02,United States,Non-Fatal,substantial,AERONCA,11AC,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,AERONCA 11AC
20180905X85852,2018-09-02,United States,Non-Fatal,substantial,PIPER,PA44,No,2.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,PIPER PA44
20180929X50612,2018-09-02,United States,Non-Fatal,substantial,CESSNA,180,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA 180
20180903X10522,2018-09-03,United States,Non-Fatal,substantial,BEECH,200,No,2.0,turbo prop,positioning,0,0,0,1,vmc,0,1,0.0,0,BEECH 200
20180906X05209,2018-09-03,United States,Non-Fatal,substantial,PIPER,PA32,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA32
20180903X35137,2018-09-04,United States,Fatal,substantial,CESSNA,150L,No,1.0,reciprocating,other work use,1,0,1,0,vmc,2,2,0.5,0,CESSNA 150L
20180904X52324,2018-09-04,United States,Fatal,substantial,MOONEY,M20J,No,1.0,reciprocating,personal,1,1,1,0,vmc,3,3,0.6666666666666666,0,MOONEY M20J
20180904X55852,2018-09-04,United States,Non-Fatal,substantial,CESSNA,150,No,1.0,,instructional,0,1,1,0,vmc,2,2,0.5,0,CESSNA 150
20180904X84038,2018-09-04,United States,Non-Fatal,substantial,CESSNA,206,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 206
20190408X93132,2018-09-04,Spain,Non-Fatal,substantial,PIPER,PA28R,No,,,,0,0,0,1,,0,1,0.0,0,PIPER PA28R
20180904X32816,2018-09-05,United States,Non-Fatal,substantial,TAYLORCRAFT,BC12,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,TAYLORCRAFT BC12
20180905X33143,2018-09-05,United States,Non-Fatal,substantial,PIPER,PA 12,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA 12
20180905X41253,2018-09-05,United States,Non-Fatal,substantial,CESSNA,180,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 180
20181128X10932,2018-09-05,United States,Non-Fatal,substantial,CESSNA,305,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA 305
20180906X21852,2018-09-06,United States,Non-Fatal,substantial,CESSNA,T310,No,2.0,reciprocating,business,0,0,0,1,vmc,0,1,0.0,0,CESSNA T310
20180906X35852,2018-09-06,United States,Fatal,substantial,CESSNA,340A,No,2.0,reciprocating,business,1,0,0,0,vmc,1,1,1.0,0,CESSNA 340A
20180907X10419,2018-09-06,United States,Non-Fatal,none,BOEING,757,No,2.0,turbo fan,,0,0,1,112,,1,113,0.0,0,BOEING 757
20180913X21320,2018-09-06,United States,,minor,BOEING,757,No,2.0,turbo fan,,0,0,0,0,,0,,,0,BOEING 757
20180907X30058,2018-09-07,United States,Non-Fatal,substantial,CIRRUS,SR22,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,CIRRUS SR22
20180910X43852,2018-09-07,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA28
20180908X20206,2018-09-08,United States,Non-Fatal,substantial,CESSNA,152,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 152
20180908X42921,2018-09-08,United States,Non-Fatal,substantial,PIPER,J3C,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER J3C
20180910X12852,2018-09-08,United States,Non-Fatal,substantial,PIPER,PA32,No,1.0,reciprocating,personal,0,3,1,2,vmc,4,6,0.5,0,PIPER PA32
20180910X30852,2018-09-08,United States,Non-Fatal,substantial,CIRRUS,SR22,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,CIRRUS SR22
20180909X20438,2018-09-09,United States,Fatal,destroyed,CESSNA,335,No,2.0,reciprocating,personal,2,0,0,0,vmc,2,2,1.0,1,CESSNA 335
20180909X65029,2018-09-09,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,instructional,0,0,0,1,vmc,0,1,0.0,0,PIPER PA28
20180909X91039,2018-09-09,United States,Non-Fatal,substantial,CESSNA,U206,No,1.0,reciprocating,instructional,0,0,2,0,vmc,2,2,0.0,0,CESSNA U206
20180910X84855,2018-09-09,United States,Non-Fatal,destroyed,PIPER,PA32,No,1.0,reciprocating,personal,0,0,4,0,vmc,4,4,0.0,1,PIPER PA32
20181010X05635,2018-09-10,United Kingdom,,none,BOEING,737,No,,,,0,0,0,0,,0,,,0,BOEING 737
20180911X12858,2018-09-11,United States,Non-Fatal,substantial,CESSNA,182,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 182
20180911X54923,2018-09-11,United States,Non-Fatal,substantial,PIPER,PA34,No,2.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,PIPER PA34
20180922X71035,2018-09-11,United States,Non-Fatal,none,BOEING,737,No,2.0,,,0,0,1,2,vmc,1,3,0.0,0,BOEING 737
20181011X61348,2018-09-11,United States,Non-Fatal,substantial,MAULE,M7,No,,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,MAULE M7
20181016X82218,2018-09-12,Suriname,,minor,BOEING,737,No,,,,0,0,0,0,,0,,,0,BOEING 737
20180912X30613,2018-09-12,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,positioning,0,0,0,1,,0,1,0.0,0,CESSNA 172
20180913X32942,2018-09-12,United States,Non-Fatal,substantial,AVIAT,A1,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,AVIAT A1
20180913X05007,2018-09-13,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,instructional,0,2,0,0,vmc,2,2,1.0,0,PIPER PA28
20180917X22022,2018-09-13,United States,Non-Fatal,substantial,PIPER,PA18,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA18
20180914X11146,2018-09-15,United States,Non-Fatal,substantial,CESSNA,T210,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA T210
20180915X11112,2018-09-15,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,personal,0,0,3,0,vmc,3,3,0.0,0,CESSNA 172
20180915X31852,2018-09-15,United States,Non-Fatal,substantial,CESSNA,R182,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA R182
20180915X62852,2018-09-15,United States,Non-Fatal,substantial,CESSNA,U206,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA U206
20180915X72912,2018-09-15,United States,Non-Fatal,substantial,CESSNA,A185,No,,reciprocating,personal,0,0,1,1,vmc,1,2,0.0,0,CESSNA A185
20180917X41852,2018-09-15,Brazil,Fatal,destroyed,BEECH,C90,No,2.0,,personal,1,0,0,0,,1,1,1.0,1,BEECH C90
20180916X70852,2018-09-16,United States,Non-Fatal,substantial,CIRRUS,SR22,No,1.0,reciprocating,personal,0,1,0,1,vmc,1,2,0.5,0,CIRRUS SR22
20180922X70818,2018-09-16,Germany,Non-Fatal,minor,BOEING,747,No,,,,0,0,0,2,,0,2,0.0,0,BOEING 747
20180927X05943,2018-09-16,United States,Non-Fatal,substantial,MAULE,M7,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,MAULE M7
20180918X02852,2018-09-17,United States,Non-Fatal,substantial,PIPER,PA22,No,1.0,reciprocating,personal,0,1,0,1,vmc,1,2,0.5,0,PIPER PA22
20180918X21405,2018-09-17,United States,Fatal,substantial,BEECH,33,No,,,personal,1,0,0,0,vmc,1,1,1.0,0,BEECH 33
20180918X41159,2018-09-17,United States,Non-Fatal,substantial,PIPER,PA24,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,PIPER PA24
20181003X52127,2018-09-18,United States,Non-Fatal,substantial,AVIAT,A1,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,AVIAT A1
20180919X52852,2018-09-19,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,PIPER PA28
20180919X72852,2018-09-19,United States,Non-Fatal,substantial,CIRRUS,SR22,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CIRRUS SR22
20180919X84852,2018-09-19,United States,Non-Fatal,substantial,CESSNA,206,No,1.0,reciprocating,public aircraft - federal,0,1,0,2,vmc,1,3,0.3333333333333333,0,CESSNA 206
20180921X14853,2018-09-20,United States,Non-Fatal,substantial,CESSNA,TU206,No,,reciprocating,public aircraft - federal,0,0,0,2,vmc,0,2,0.0,0,CESSNA TU206
20180924X40449,2018-09-20,United States,Non-Fatal,substantial,DEHAVILLAND,DHC 2,No,1.0,reciprocating,business,0,1,0,6,vmc,1,7,0.14285714285714285,0,DEHAVILLAND DHC 2
20181015X10844,2018-09-20,United States,,substantial,EMBRAER,EMB120,No,2.0,,,0,0,0,0,,0,,,0,EMBRAER EMB120
20181016X81128,2018-09-20,India,Non-Fatal,none,BOEING,737,No,,,,0,0,0,173,,0,173,0.0,0,BOEING 737
20180921X14852,2018-09-21,United States,Fatal,substantial,CESSNA,150,No,1.0,reciprocating,personal,2,0,0,0,vmc,2,2,1.0,0,CESSNA 150
20180921X73852,2018-09-21,United States,Non-Fatal,substantial,AIR TRACTOR,AT802,No,1.0,turbo prop,aerial application,0,0,1,0,vmc,1,1,0.0,0,AIR TRACTOR AT802
20180924X32852,2018-09-21,United States,Non-Fatal,substantial,CESSNA,150,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 150
20180924X81703,2018-09-21,United States,Non-Fatal,substantial,PIPER,PA18,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA18
20180926X02354,2018-09-21,Mexico,Fatal,substantial,CESSNA,210,No,,reciprocating,,3,0,0,0,,3,3,1.0,0,CESSNA 210
20181002X60231,2018-09-21,United States,Non-Fatal,substantial,MOONEY,M20J,No,1.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,MOONEY M20J
20180923X71325,2018-09-22,United States,Non-Fatal,substantial,BEECH,35,No,1.0,reciprocating,instructional,0,2,0,0,vmc,2,2,1.0,0,BEECH 35
20181029X14552,2018-09-22,Eswatini,Non-Fatal,minor,CIRRUS,SF50,No,1.0,turbo jet,,0,0,0,5,,0,5,0.0,0,CIRRUS SF50
20180924X42217,2018-09-23,United States,Fatal,substantial,PIPER,PA-12-150,No,1.0,reciprocating,personal,2,0,0,0,unk,2,2,1.0,0,PIPER PA-12-150
20180924X11517,2018-09-24,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,instructional,0,0,0,1,,0,1,0.0,0,CESSNA 172
20180925X01452,2018-09-24,United States,Fatal,destroyed,CESSNA,U206,No,1.0,reciprocating,,1,0,0,0,vmc,1,1,1.0,1,CESSNA U206
20180925X33731,2018-09-24,United States,Non-Fatal,substantial,AVIAT,A1,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,AVIAT A1
20181009X10416,2018-09-24,United States,Non-Fatal,none,BOEING,757,No,2.0,turbo fan,,0,0,1,176,unk,1,177,0.0,0,BOEING 757
20181010X53844,2018-09-24,United States,Non-Fatal,substantial,DEHAVILLAND,DHC 2 MK. I(L20A),No,1.0,reciprocating,other work use,0,2,0,5,vmc,2,7,0.2857142857142857,0,DEHAVILLAND DHC 2 MK. I(L20A)
20180925X10105,2018-09-25,United States,Fatal,destroyed,BEECH,200,No,2.0,turbo prop,business,1,0,0,0,imc,1,1,1.0,1,BEECH 200
20180927X71802,2018-09-26,United States,Non-Fatal,substantial,PIPER,PA-32RT,No,1.0,reciprocating,ferry,0,0,0,1,vmc,0,1,0.0,0,PIPER PA-32RT
20181001X05544,2018-09-26,Mexico,Non-Fatal,none,AIRBUS,A320,No,,,,0,6,0,166,,6,172,0.03488372093023256,0,AIRBUS A320
20181001X90405,2018-09-26,United States,Non-Fatal,none,AIRBUS,A321,No,2.0,turbo fan,,0,0,1,185,vmc,1,186,0.0,0,AIRBUS A321
20181016X81715,2018-09-26,Bangladesh,Non-Fatal,minor,BOEING,737,No,,,,0,0,0,173,,0,173,0.0,0,BOEING 737
20181001X33722,2018-09-27,United States,Non-Fatal,substantial,CESSNA,182,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,CESSNA 182
20181001X35320,2018-09-27,United States,Non-Fatal,substantial,CESSNA,A185,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA A185
20181004X25929,2018-09-27,Japan,Fatal,destroyed,CESSNA,208,No,,,,1,0,0,0,,1,1,1.0,1,CESSNA 208
20180928X51314,2018-09-28,Micronesia,Fatal,substantial,BOEING,737,No,,,,1,11,4,31,,16,47,0.2553191489361702,0,BOEING 737
20180929X12128,2018-09-28,United States,Non-Fatal,substantial,PIPER,PA32,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,PIPER PA32
20181010X02800,2018-09-28,Hungary,,none,BOEING,737,No,2.0,,,0,0,0,0,,0,,,0,BOEING 737
20180929X13418,2018-09-29,United States,Non-Fatal,substantial,PIPER,PA24,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA24
20181003X55231,2018-09-29,United States,Non-Fatal,substantial,PIPER,PA28,No,1.0,reciprocating,personal,0,0,2,0,vmc,2,2,0.0,0,PIPER PA28
20180930X31500,2018-09-30,United States,Fatal,substantial,CESSNA,177RG,No,1.0,reciprocating,personal,1,0,1,0,vmc,2,2,0.5,0,CESSNA 177RG
